"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.046037647E1,-1.986083984E-1,5.743408203E-2,9.662216187E0,9.664427847E0
1.046269581E1,-1.866455078E-1,7.656860352E-2,9.635894775E0,9.638006403E0
1.046504566E1,-1.866455078E-1,6.700134277E-2,9.655044556E0,9.657080879E0
1.046736500E1,-1.962127686E-1,6.460571289E-2,9.688537598E0,9.690739607E0
1.046971485E1,-1.962127686E-1,6.460571289E-2,9.638290405E0,9.640503892E0
1.047203418E1,-2.057800293E-1,5.024719238E-2,9.595214844E0,9.597552714E0
1.047438404E1,-2.010040283E-1,4.785156250E-2,9.621536255E0,9.623754584E0
1.047670337E1,-2.105712891E-1,5.264282227E-2,9.607177734E0,9.609629314E0
1.047905323E1,-2.105712891E-1,6.939697266E-2,9.588043213E0,9.590606282E0
1.048137256E1,-2.033843994E-1,8.853149414E-2,9.616760254E0,9.619318106E0
1.048372242E1,-1.866455078E-1,8.613586426E-2,9.671783447E0,9.673967696E0
1.048604175E1,-1.914215088E-1,5.503845215E-2,9.626327515E0,9.628387863E0
1.048839161E1,-1.914215088E-1,5.024719238E-2,9.607177734E0,9.609215941E0
1.049071094E1,-2.081756592E-1,4.785156250E-2,9.623931885E0,9.626302083E0
1.049306080E1,-2.057800293E-1,4.785156250E-2,9.647857666E0,9.650170607E0
1.049538013E1,-1.986083984E-1,5.981445312E-2,9.600006104E0,9.602246625E0
1.049772999E1,-1.794586182E-1,7.417297363E-2,9.621536255E0,9.623495567E0
1.050004932E1,-1.938171387E-1,7.656860352E-2,9.664611816E0,9.666858300E0
1.050239918E1,-1.914215088E-1,9.092712402E-2,9.623931885E0,9.626264845E0
1.050471851E1,-1.890258789E-1,7.656860352E-2,9.585647583E0,9.587816911E0
1.050706836E1,-2.057800293E-1,4.785156250E-2,9.628723145E0,9.631040680E0
1.050938770E1,-2.153472900E-1,4.785156250E-2,9.640686035E0,9.643209603E0
1.051173755E1,-2.225341797E-1,5.264282227E-2,9.628723145E0,9.631438217E0
1.051405689E1,-2.033843994E-1,6.460571289E-2,9.616760254E0,9.619127658E0
1.051640674E1,-1.890258789E-1,8.375549316E-2,9.671783447E0,9.673993013E0
1.051872608E1,-1.674957275E-1,8.613586426E-2,9.650253296E0,9.652091114E0
1.052107593E1,-1.651000977E-1,8.375549316E-2,9.611968994E0,9.613751659E0
1.052339527E1,-1.722869873E-1,6.460571289E-2,9.647857666E0,9.649612129E0
1.052574512E1,-1.818542480E-1,4.785156250E-2,9.638290405E0,9.640124619E0
1.052806446E1,-1.794586182E-1,4.785156250E-2,9.597610474E0,9.599407376E0
1.053041431E1,-1.962127686E-1,5.743408203E-2,9.602401733E0,9.604577928E0
1.053276417E1,-2.057800293E-1,5.503845215E-2,9.674179077E0,9.676523935E0
1.053508350E1,-1.842498779E-1,6.221008301E-2,9.676574707E0,9.678528616E0
1.053743335E1,-1.770629883E-1,6.939697266E-2,9.607177734E0,9.609059853E0
1.053975269E1,-1.914215088E-1,6.460571289E-2,9.588043213E0,9.590171466E0
1.054210254E1,-1.914215088E-1,5.981445312E-2,9.611968994E0,9.614060948E0
1.054442188E1,-2.033843994E-1,6.221008301E-2,9.621536255E0,9.623886700E0
1.054677173E1,-1.986083984E-1,6.700134277E-2,9.611968994E0,9.614254127E0
1.054909107E1,-2.057800293E-1,7.656860352E-2,9.645462036E0,9.647960720E0
1.055144092E1,-1.962127686E-1,6.460571289E-2,9.647857666E0,9.650068958E0
1.055376026E1,-1.818542480E-1,6.460571289E-2,9.623931885E0,9.625866703E0
1.055611011E1,-1.770629883E-1,5.743408203E-2,9.611968994E0,9.613771264E0
1.055842945E1,-1.842498779E-1,5.503845215E-2,9.647857666E0,9.649773821E0
1.056077930E1,-1.770629883E-1,6.939697266E-2,9.643081665E0,9.644956778E0
1.056309864E1,-1.914215088E-1,7.896423340E-2,9.628723145E0,9.630949431E0
1.056544849E1,-2.105712891E-1,7.417297363E-2,9.635894775E0,9.638480690E0
1.056776783E1,-2.010040283E-1,6.460571289E-2,9.659820557E0,9.662127597E0
1.057011768E1,-2.201385498E-1,6.460571289E-2,9.643081665E0,9.645810431E0
1.057243702E1,-2.105712891E-1,6.939697266E-2,9.611968994E0,9.614525685E0
1.057478687E1,-1.770629883E-1,6.221008301E-2,9.662216187E0,9.664038650E0
1.057710621E1,-1.746826172E-1,5.981445312E-2,9.698104858E0,9.699862351E0
1.057945606E1,-1.770629883E-1,5.743408203E-2,9.652648926E0,9.654443602E0
1.058177540E1,-1.866455078E-1,5.981445312E-2,9.623931885E0,9.625927448E0
1.058412525E1,-1.722869873E-1,8.613586426E-2,9.695724487E0,9.697637626E0
1.058644458E1,-1.674957275E-1,7.177734375E-2,9.681365967E0,9.683080800E0
1.058879444E1,-1.746826172E-1,7.656860352E-2,9.614364624E0,9.616256231E0
1.059111377E1,-1.651000977E-1,6.939697266E-2,9.635894775E0,9.637558929E0
1.059346363E1,-1.698913574E-1,7.896423340E-2,9.705291748E0,9.707099790E0
1.059578296E1,-1.842498779E-1,7.177734375E-2,9.688537598E0,9.690555236E0
1.059813282E1,-1.794586182E-1,8.853149414E-2,9.619140625E0,9.621221834E0
1.060045215E1,-1.746826172E-1,6.700134277E-2,9.662216187E0,9.664027361E0
1.060280201E1,-1.746826172E-1,5.024719238E-2,9.659820557E0,9.661530520E0
1.060512134E1,-2.010040283E-1,5.743408203E-2,9.590438843E0,9.592716950E0
1.060747120E1,-1.890258789E-1,5.503845215E-2,9.590438843E0,9.592459393E0
1.060982105E1,-1.746826172E-1,5.743408203E-2,9.678970337E0,9.680716888E0
1.061214039E1,-1.722869873E-1,6.939697266E-2,9.631118774E0,9.632909612E0
1.061452076E1,-1.722869873E-1,6.939697266E-2,9.607177734E0,9.608973034E0
1.061684009E1,-1.770629883E-1,5.743408203E-2,9.678970337E0,9.680760133E0
1.061918995E1,-1.818542480E-1,5.981445312E-2,9.662216187E0,9.664112498E0
1.062150928E1,-1.914215088E-1,6.460571289E-2,9.602401733E0,9.604526805E0
1.062385914E1,-1.746826172E-1,5.264282227E-2,9.626327515E0,9.628056227E0
1.062617847E1,-1.746826172E-1,5.743408203E-2,9.659820557E0,9.661570570E0
1.062852833E1,-1.698913574E-1,7.896423340E-2,9.633499146E0,9.635320659E0
1.063084766E1,-1.698913574E-1,8.375549316E-2,9.643081665E0,9.644941786E0
1.063319751E1,-1.651000977E-1,7.177734375E-2,9.683746338E0,9.685419617E0
1.063551685E1,-1.579284668E-1,6.221008301E-2,9.655044556E0,9.656536484E0
1.063786670E1,-1.842498779E-1,5.503845215E-2,9.585647583E0,9.587576171E0
1.064018604E1,-1.818542480E-1,5.264282227E-2,9.628723145E0,9.630584179E0
1.064253589E1,-1.890258789E-1,5.981445312E-2,9.659820557E0,9.661854984E0
1.064485523E1,-1.746826172E-1,7.656860352E-2,9.619140625E0,9.621031293E0
1.064720508E1,-1.746826172E-1,9.571838379E-2,9.616760254E0,9.618822891E0
1.064955494E1,-1.579284668E-1,8.375549316E-2,9.633499146E0,9.635157610E0
1.065187427E1,-1.627044678E-1,9.332275391E-2,9.628723145E0,9.630549895E0
1.065422413E1,-1.674957275E-1,9.332275391E-2,9.592819214E0,9.594735245E0
1.065654346E1,-1.746826172E-1,7.656860352E-2,9.626327515E0,9.628216771E0
1.065889332E1,-1.770629883E-1,6.460571289E-2,9.667007446E0,9.668844717E0
1.066121265E1,-1.794586182E-1,6.939697266E-2,9.647857666E0,9.649776105E0
1.066356250E1,-1.698913574E-1,7.656860352E-2,9.623931885E0,9.625735855E0
1.066588184E1,-1.531372070E-1,9.809875488E-2,9.619140625E0,9.620859667E0
1.066823169E1,-1.603240967E-1,8.613586426E-2,9.631118774E0,9.632838214E0
1.067055103E1,-1.914215088E-1,6.939697266E-2,9.619140625E0,9.621295365E0
1.067290088E1,-2.033843994E-1,5.743408203E-2,9.604797363E0,9.607122164E0
1.067522022E1,-1.962127686E-1,5.743408203E-2,9.657424927E0,9.659588725E0
1.067757007E1,-2.010040283E-1,6.460571289E-2,9.635894775E0,9.638207543E0
1.067988941E1,-1.818542480E-1,7.656860352E-2,9.585647583E0,9.587678202E0
1.068223926E1,-1.746826172E-1,7.177734375E-2,9.645462036E0,9.647310708E0
1.068455860E1,-1.770629883E-1,5.743408203E-2,9.695724487E0,9.697511192E0
1.068690845E1,-1.962127686E-1,6.700134277E-2,9.643081665E0,9.645310396E0
1.068922779E1,-1.890258789E-1,7.417297363E-2,9.566513062E0,9.568667858E0
1.069157764E1,-1.890258789E-1,5.264282227E-2,9.623931885E0,9.625932005E0
1.069389698E1,-1.890258789E-1,5.743408203E-2,9.645462036E0,9.647485027E0
1.069624683E1,-1.938171387E-1,6.460571289E-2,9.588043213E0,9.590219582E0
1.069856617E1,-1.866455078E-1,6.460571289E-2,9.621536255E0,9.623563287E0
1.070091602E1,-1.914215088E-1,6.460571289E-2,9.671783447E0,9.673893277E0
1.070326587E1,-2.010040283E-1,6.939697266E-2,9.602401733E0,9.604755989E0
1.070558521E1,-1.962127686E-1,6.460571289E-2,9.580856323E0,9.583083076E0
1.070793506E1,-1.938171387E-1,5.024719238E-2,9.647857666E0,9.649935099E0
1.071025440E1,-2.225341797E-1,5.024719238E-2,9.652648926E0,9.655344506E0
1.071260425E1,-2.057800293E-1,6.939697266E-2,9.614364624E0,9.616816962E0
1.071492359E1,-1.890258789E-1,6.221008301E-2,9.619140625E0,9.621198846E0
1.071727344E1,-1.842498779E-1,7.417297363E-2,9.657424927E0,9.659467163E0
1.071959278E1,-1.842498779E-1,6.460571289E-2,9.604797363E0,9.606781683E0
1.072194263E1,-1.746826172E-1,6.221008301E-2,9.626327515E0,9.628113290E0
1.072426197E1,-1.842498779E-1,5.264282227E-2,9.662216187E0,9.664116148E0
1.072661182E1,-1.914215088E-1,5.743408203E-2,9.638290405E0,9.640362172E0
1.072893116E1,-1.986083984E-1,5.024719238E-2,9.600006104E0,9.602191795E0
1.073128101E1,-1.914215088E-1,5.503845215E-2,9.623931885E0,9.625992746E0
1.073360035E1,-1.938171387E-1,5.981445312E-2,9.655044556E0,9.657174961E0
1.073595020E1,-1.938171387E-1,7.896423340E-2,9.635894775E0,9.638167282E0
1.073826954E1,-1.866455078E-1,1.028900146E-1,9.643081665E0,9.645436584E0
1.074061939E1,-1.746826172E-1,7.177734375E-2,9.669403076E0,9.671247172E0
1.074293872E1,-1.674957275E-1,7.177734375E-2,9.657424927E0,9.659144011E0
1.074528858E1,-1.818542480E-1,6.221008301E-2,9.626327515E0,9.628246075E0
1.074760792E1,-1.938171387E-1,6.939697266E-2,9.664611816E0,9.666804156E0
1.074995777E1,-1.986083984E-1,5.981445312E-2,9.669403076E0,9.671627521E0
1.075227710E1,-1.938171387E-1,6.221008301E-2,9.621536255E0,9.623689266E0
1.075462696E1,-1.890258789E-1,7.177734375E-2,9.623931885E0,9.626055666E0
1.075697681E1,-2.057800293E-1,6.700134277E-2,9.662216187E0,9.664639478E0
1.075929615E1,-2.105712891E-1,6.700134277E-2,9.652648926E0,9.655177923E0
1.076164600E1,-1.986083984E-1,6.700134277E-2,9.614364624E0,9.616649188E0
1.076396534E1,-1.962127686E-1,6.460571289E-2,9.611968994E0,9.614188541E0
1.076631519E1,-1.986083984E-1,6.939697266E-2,9.635894775E0,9.638191187E0
1.076863453E1,-1.890258789E-1,6.460571289E-2,9.669403076E0,9.671466307E0
1.077098438E1,-1.986083984E-1,5.024719238E-2,9.645462036E0,9.647637429E0
1.077330372E1,-2.177429199E-1,5.024719238E-2,9.659820557E0,9.662404977E0
1.077565357E1,-1.890258789E-1,6.460571289E-2,9.652648926E0,9.654715737E0
1.077797290E1,-1.914215088E-1,4.785156250E-2,9.623931885E0,9.625954337E0
1.078032276E1,-2.033843994E-1,4.785156250E-2,9.626327515E0,9.628594726E0
1.078264209E1,-2.033843994E-1,5.503845215E-2,9.628723145E0,9.631028182E0
1.078499195E1,-2.177429199E-1,5.264282227E-2,9.647857666E0,9.650458061E0
1.078731128E1,-2.010040283E-1,5.981445312E-2,9.595214844E0,9.597506358E0
1.078966114E1,-1.986083984E-1,4.785156250E-2,9.611968994E0,9.614139744E0
1.079198047E1,-2.225341797E-1,5.981445312E-2,9.650253296E0,9.653004087E0
1.079433033E1,-2.033843994E-1,5.981445312E-2,9.643081665E0,9.645411706E0
1.079664966E1,-2.225341797E-1,6.221008301E-2,9.614364624E0,9.617140879E0
1.079899952E1,-2.129669189E-1,5.024719238E-2,9.590438843E0,9.592934738E0
1.080131885E1,-2.129669189E-1,4.785156250E-2,9.576080322E0,9.578567691E0
1.080366871E1,-2.321014404E-1,5.264282227E-2,9.566513062E0,9.569473052E0
1.080598804E1,-2.368927002E-1,5.024719238E-2,9.621536255E0,9.624583255E0
1.080833790E1,-2.488555908E-1,5.264282227E-2,9.621536255E0,9.624897936E0
1.081065723E1,-2.488555908E-1,5.264282227E-2,9.585647583E0,9.589021846E0
1.081300708E1,-2.201385498E-1,5.264282227E-2,9.600006104E0,9.602674077E0
1.081532642E1,-2.129669189E-1,5.024719238E-2,9.611968994E0,9.614459300E0
1.081767627E1,-2.177429199E-1,5.503845215E-2,9.583251953E0,9.585883330E0
1.081999561E1,-2.057800293E-1,5.264282227E-2,9.573684692E0,9.576040689E0
1.082234546E1,-2.081756592E-1,4.785156250E-2,9.602401733E0,9.604777245E0
1.082466480E1,-2.033843994E-1,7.177734375E-2,9.635894775E0,9.638308219E0
1.082701465E1,-1.770629883E-1,7.177734375E-2,9.628723145E0,9.630618500E0
1.082933399E1,-1.770629883E-1,7.177734375E-2,9.657424927E0,9.659314650E0
1.083168384E1,-1.818542480E-1,7.656860352E-2,9.633499146E0,9.635519680E0
1.083400318E1,-1.866455078E-1,5.981445312E-2,9.626327515E0,9.628322582E0
1.083635303E1,-1.818542480E-1,5.024719238E-2,9.623931885E0,9.625781042E0
1.083867237E1,-1.962127686E-1,4.785156250E-2,9.643081665E0,9.645196381E0
1.084102222E1,-1.986083984E-1,6.939697266E-2,9.635894775E0,9.638191187E0
1.084334156E1,-1.866455078E-1,8.375549316E-2,9.628723145E0,9.630896164E0
1.084569141E1,-1.842498779E-1,8.375549316E-2,9.626327515E0,9.628454934E0
1.084801075E1,-1.674957275E-1,9.571838379E-2,9.645462036E0,9.647391084E0
1.085036060E1,-1.770629883E-1,8.853149414E-2,9.659820557E0,9.661848804E0
1.085267994E1,-1.722869873E-1,6.221008301E-2,9.633499146E0,9.635240458E0
1.085502979E1,-1.770629883E-1,7.177734375E-2,9.621536255E0,9.623433025E0
1.085734913E1,-1.890258789E-1,8.135986328E-2,9.638290405E0,9.640487132E0
1.085969898E1,-1.770629883E-1,8.613586426E-2,9.640686035E0,9.642696610E0
1.086201832E1,-1.746826172E-1,7.417297363E-2,9.645462036E0,9.647328829E0
1.086436817E1,-1.746826172E-1,8.135986328E-2,9.626327515E0,9.628256066E0
1.086668750E1,-1.794586182E-1,8.853149414E-2,9.640686035E0,9.642762594E0
1.086903736E1,-1.722869873E-1,9.332275391E-2,9.662216187E0,9.664202687E0
1.087135669E1,-1.674957275E-1,9.092712402E-2,9.640686035E0,9.642569667E0
1.087370655E1,-1.627044678E-1,9.332275391E-2,9.645462036E0,9.647285617E0
1.087602588E1,-1.674957275E-1,7.896423340E-2,9.683746338E0,9.685516677E0
1.087837574E1,-1.651000977E-1,7.656860352E-2,9.686141968E0,9.687851517E0
1.088072559E1,-1.722869873E-1,6.939697266E-2,9.664611816E0,9.666396449E0
1.088313648E1,-1.722869873E-1,7.177734375E-2,9.686141968E0,9.687939978E0
1.088539478E1,-1.555328369E-1,7.896423340E-2,9.681365967E0,9.682937199E0
1.088771412E1,-1.674957275E-1,8.375549316E-2,9.657424927E0,9.659240447E0
1.089006397E1,-1.579284668E-1,8.375549316E-2,9.657424927E0,9.659079283E0
1.089238331E1,-1.674957275E-1,6.939697266E-2,9.698104858E0,9.699799410E0
1.089473316E1,-1.627044678E-1,8.853149414E-2,9.676574707E0,9.678347412E0
1.089705250E1,-1.579284668E-1,7.656860352E-2,9.686141968E0,9.687731952E0
1.089943287E1,-1.507415771E-1,1.004943848E-1,9.633499146E0,9.635202537E0
1.090175220E1,-1.459655762E-1,1.004943848E-1,9.659820557E0,9.661445971E0
1.090410206E1,-1.363983154E-1,8.853149414E-2,9.669403076E0,9.670770299E0
1.090642139E1,-1.483612061E-1,6.700134277E-2,9.664611816E0,9.665982712E0
1.090877124E1,-1.674957275E-1,7.656860352E-2,9.647857666E0,9.649615283E0
1.091109058E1,-1.651000977E-1,9.332275391E-2,9.652648926E0,9.654511819E0
1.091344043E1,-1.627044678E-1,8.613586426E-2,9.643081665E0,9.644838834E0
1.091575977E1,-1.579284668E-1,9.571838379E-2,9.621536255E0,9.623308335E0
1.091810962E1,-1.627044678E-1,8.135986328E-2,9.652648926E0,9.654362923E0
1.092042896E1,-1.770629883E-1,7.417297363E-2,9.690933228E0,9.692834454E0
1.092277881E1,-1.698913574E-1,9.332275391E-2,9.647857666E0,9.649804648E0
1.092509815E1,-1.674957275E-1,8.135986328E-2,9.643081665E0,9.644879379E0
1.092744800E1,-1.698913574E-1,7.656860352E-2,9.662216187E0,9.664013010E0
1.092976734E1,-1.770629883E-1,6.221008301E-2,9.655044556E0,9.656868373E0
1.093211719E1,-1.938171387E-1,5.264282227E-2,9.638290405E0,9.640382684E0
1.093443653E1,-1.818542480E-1,7.656860352E-2,9.628723145E0,9.630744681E0
1.093678638E1,-1.674957275E-1,6.221008301E-2,9.669403076E0,9.671053757E0
1.093910572E1,-1.674957275E-1,6.939697266E-2,9.645462036E0,9.647165835E0
1.094145557E1,-1.722869873E-1,7.177734375E-2,9.650253296E0,9.652057991E0
1.094377491E1,-1.866455078E-1,5.743408203E-2,9.662216187E0,9.664189405E0
1.094612476E1,-2.057800293E-1,6.460571289E-2,9.631118774E0,9.633533524E0
1.094844410E1,-1.986083984E-1,6.700134277E-2,9.619140625E0,9.621424055E0
1.095079395E1,-2.057800293E-1,6.700134277E-2,9.628723145E0,9.631154863E0
1.095311329E1,-2.010040283E-1,6.221008301E-2,9.628723145E0,9.631021862E0
1.095546314E1,-2.081756592E-1,6.939697266E-2,9.635894775E0,9.638393080E0
1.095778248E1,-1.962127686E-1,7.656860352E-2,9.638290405E0,9.640591483E0
1.096013233E1,-1.938171387E-1,5.743408203E-2,9.583251953E0,9.585383756E0
1.096248218E1,-2.081756592E-1,5.264282227E-2,9.595214844E0,9.597617218E0
1.096480152E1,-2.105712891E-1,5.503845215E-2,9.609573364E0,9.612037752E0
1.096715137E1,-2.129669189E-1,5.981445312E-2,9.600006104E0,9.602554341E0
1.096947071E1,-2.344970703E-1,5.981445312E-2,9.614364624E0,9.617409930E0
1.097182056E1,-2.321014404E-1,6.700134277E-2,9.643081665E0,9.646107207E0
1.097413990E1,-2.105712891E-1,8.135986328E-2,9.607177734E0,9.609829536E0
1.097648975E1,-1.962127686E-1,6.939697266E-2,9.604797363E0,9.607051982E0
1.097880909E1,-2.225341797E-1,5.743408203E-2,9.626327515E0,9.629070649E0
1.098115894E1,-2.105712891E-1,6.460571289E-2,9.647857666E0,9.650371584E0
1.098347828E1,-2.177429199E-1,6.460571289E-2,9.602401733E0,9.605087450E0
1.098582813E1,-2.201385498E-1,5.743408203E-2,9.614364624E0,9.617056035E0
1.098814747E1,-2.033843994E-1,5.743408203E-2,9.638290405E0,9.640607129E0
1.099049732E1,-2.057800293E-1,5.503845215E-2,9.619140625E0,9.621498896E0
1.099281666E1,-1.938171387E-1,5.503845215E-2,9.621536255E0,9.623645578E0
1.099516651E1,-2.033843994E-1,5.024719238E-2,9.647857666E0,9.650131996E0
1.099748584E1,-1.986083984E-1,4.785156250E-2,9.631118774E0,9.633285209E0
1.099983570E1,-1.986083984E-1,5.981445312E-2,9.616760254E0,9.618996873E0
1.100215503E1,-1.938171387E-1,5.503845215E-2,9.597610474E0,9.599725054E0
1.100450489E1,-1.914215088E-1,5.503845215E-2,9.669403076E0,9.671454248E0
1.100682422E1,-2.010040283E-1,5.981445312E-2,9.657424927E0,9.659701683E0
1.100917408E1,-1.914215088E-1,6.700134277E-2,9.623931885E0,9.626068579E0
1.101152393E1,-1.842498779E-1,6.221008301E-2,9.638290405E0,9.640252074E0
1.101384327E1,-1.698913574E-1,5.503845215E-2,9.645462036E0,9.647115123E0
1.101616260E1,-1.746826172E-1,5.981445312E-2,9.650253296E0,9.652019502E0
1.101851246E1,-1.890258789E-1,7.177734375E-2,9.616760254E0,9.618885619E0
1.102086231E1,-1.962127686E-1,8.135986328E-2,9.647857666E0,9.650195668E0
1.102318165E1,-1.890258789E-1,6.939697266E-2,9.662216187E0,9.664314169E0
1.102553150E1,-1.818542480E-1,8.613586426E-2,9.628723145E0,9.630825497E0
1.102785084E1,-1.842498779E-1,5.981445312E-2,9.611968994E0,9.613920830E0
1.103020069E1,-1.770629883E-1,7.656860352E-2,9.647857666E0,9.649786091E0
1.103252002E1,-1.770629883E-1,5.981445312E-2,9.647857666E0,9.649667695E0
1.103486988E1,-1.794586182E-1,6.221008301E-2,9.664611816E0,9.666478007E0
1.103718921E1,-1.914215088E-1,6.460571289E-2,9.643081665E0,9.645197774E0
1.103953907E1,-1.914215088E-1,6.939697266E-2,9.635894775E0,9.638045770E0
1.104185840E1,-1.842498779E-1,7.417297363E-2,9.643081665E0,9.645126938E0
1.104420826E1,-1.938171387E-1,6.221008301E-2,9.626327515E0,9.628479454E0
1.104652759E1,-1.890258789E-1,5.981445312E-2,9.628723145E0,9.630764141E0
1.104887745E1,-1.890258789E-1,7.656860352E-2,9.640686035E0,9.642842981E0
1.105119678E1,-1.986083984E-1,7.417297363E-2,9.633499146E0,9.635831708E0
1.105354664E1,-1.722869873E-1,7.656860352E-2,9.655044556E0,9.656885157E0
1.105589649E1,-1.722869873E-1,7.177734375E-2,9.664611816E0,9.666413831E0
1.105821583E1,-1.914215088E-1,7.417297363E-2,9.655044556E0,9.657226786E0
1.106056568E1,-1.818542480E-1,7.177734375E-2,9.652648926E0,9.654628643E0
1.106288501E1,-1.794586182E-1,5.264282227E-2,9.655044556E0,9.656855701E0
1.106523487E1,-1.866455078E-1,6.221008301E-2,9.657424927E0,9.659428702E0
1.106755420E1,-1.818542480E-1,6.700134277E-2,9.628723145E0,9.630673369E0
1.106990406E1,-1.651000977E-1,9.092712402E-2,9.645462036E0,9.647303441E0
1.107222339E1,-1.531372070E-1,9.571838379E-2,9.631118774E0,9.632811732E0
1.107457325E1,-1.435699463E-1,9.571838379E-2,9.647857666E0,9.649400597E0
1.107689258E1,-1.818542480E-1,6.700134277E-2,9.626327515E0,9.628278224E0
1.107924244E1,-1.818542480E-1,5.981445312E-2,9.657424927E0,9.659322179E0
1.108156177E1,-1.794586182E-1,7.417297363E-2,9.633499146E0,9.635456025E0
1.108391163E1,-1.866455078E-1,6.221008301E-2,9.580856323E0,9.582876109E0
1.108623096E1,-1.890258789E-1,6.460571289E-2,9.633499146E0,9.635570064E0
1.108858082E1,-1.890258789E-1,7.177734375E-2,9.667007446E0,9.669121767E0
1.109090015E1,-1.842498779E-1,7.417297363E-2,9.645462036E0,9.647506804E0
1.109325001E1,-1.507415771E-1,9.571838379E-2,9.635894775E0,9.637549126E0
1.109556934E1,-1.651000977E-1,6.700134277E-2,9.635894775E0,9.637541976E0
1.109791919E1,-1.890258789E-1,7.177734375E-2,9.616760254E0,9.618885619E0
1.110023853E1,-1.746826172E-1,6.939697266E-2,9.616760254E0,9.618596973E0
1.110258838E1,-1.986083984E-1,5.024719238E-2,9.655044556E0,9.657217790E0
1.110490772E1,-1.842498779E-1,6.939697266E-2,9.657424927E0,9.659431669E0
1.110725757E1,-1.794586182E-1,8.375549316E-2,9.633499146E0,9.635534555E0
1.110957691E1,-1.794586182E-1,7.896423340E-2,9.616760254E0,9.618758679E0
1.111192676E1,-1.722869873E-1,7.417297363E-2,9.643081665E0,9.644905828E0
1.111424610E1,-1.818542480E-1,6.700134277E-2,9.631118774E0,9.633068514E0
1.111659595E1,-1.890258789E-1,7.417297363E-2,9.628723145E0,9.630864022E0
1.111891529E1,-1.866455078E-1,6.700134277E-2,9.655044556E0,9.657080879E0
1.112126514E1,-1.914215088E-1,6.460571289E-2,9.647857666E0,9.649972727E0
1.112358448E1,-1.866455078E-1,8.853149414E-2,9.607177734E0,9.609398441E0
1.112593433E1,-1.938171387E-1,7.177734375E-2,9.611968994E0,9.614190814E0
1.112825367E1,-2.033843994E-1,5.743408203E-2,9.662216187E0,9.664527175E0
1.113060352E1,-2.033843994E-1,5.503845215E-2,9.638290405E0,9.640593155E0
1.113292286E1,-2.105712891E-1,5.981445312E-2,9.585647583E0,9.588146725E0
1.113527271E1,-1.866455078E-1,6.939697266E-2,9.631118774E0,9.633177115E0
1.113759205E1,-1.962127686E-1,6.221008301E-2,9.662216187E0,9.664408475E0
1.113994190E1,-2.105712891E-1,5.503845215E-2,9.602401733E0,9.604867961E0
1.114226124E1,-2.177429199E-1,5.503845215E-2,9.650253296E0,9.652866408E0
